address	value
1010dd8c	.PAVCOleDispatchException@@
1010ddb0	.?AVXEnumVOID@CEnumArray@@
1010ddd4	.?AUIEnumVOID@@
1010ddf0	.?AVCOleMessageFilter@@
1010de10	.?AVXMessageFilter@COleMessageFilter@@
1010de40	.?AUIMessageFilter@@
1010de58	Apartment
1010de8c	.?AV_AFX_OLE_STATE@@
1010deac	.?AVCOleBusyDialog@@
1010decc	.?AVCOleDialog@@
1010deec	.?AVtype_info@@
1010df1c	.?AVbad_typeid@std@@
1010df3c	.?AV__non_rtti_object@std@@
1010df60	.?AVbad_cast@std@@
1010e14c	.?AVbad_exception@std@@
1010e356	abcdefghijklmnopqrstuvwxyz
1010e376	ABCDEFGHIJKLMNOPQRSTUVWXYZ
1010e561	abcdefghijklmnopqrstuvwxyz
1010e581	ABCDEFGHIJKLMNOPQRSTUVWXYZ
1010f48c	.?AVout_of_range@std@@
1073eed4	Dialog
1073efbc	Dialog
1073eff6	名前を付けて保存
1073f008	すべてのファイル (*.*)
1073f030	無題のファイル
1073f056	非表示(&H)
1073f084	エラー メッセージはありません。
1073f0a6	サポートされていない操作を実行しました。
1073f0d0	必要なリソースを利用できませんでした。
1073f0f8	メモリが不足しています。
1073f112	不明なエラーが発生しました。
1073f130	無効な引数が発生しました。
1073f160	無効なファイル名です。
1073f178	ドキュメントを開くことに失敗しました。
1073f1a0	ドキュメントの保存に失敗しました。
1073f1c4	%1 への変更を保存しますか?
1073f1e4	空のドキュメントの作成に失敗しました。
1073f20c	ファイルが大きすぎて開けません。
1073f22e	印刷ジョブを開始できませんでした。
1073f252	ヘルプの起動に失敗しました。
1073f270	アプリケーションの内部エラーです。
1073f294	コマンドの実行に失敗しました。
1073f2b4	メモリ不足のため実行できません。
1073f2d6	システム レジストリ エントリは削除されています。また、INI ファイルがある場合は、INI ファイルも削除されました。
1073f350	一部のシステム レジストリ エントリ (または INI ファイル) は削除されませんでした。
1073f3ae	このプログラムにはファイル %s が必要ですがこのシステム上に見つかりませんでした。
1073f404	このプログラムは欠落エクスポート %s にファイル %s 内でリンクされています。このコンピュータは互換性のないバージョンの %s を含んでいる可能性があります。
1073f4ac	整数を入力してください。
1073f4c6	数字を入力してください。
1073f4e0	%1 から %2 までの整数を入力してください。
1073f512	%1 から %2 までの数字を入力してください。
1073f544	%1 文字以内で入力してください。
1073f568	ボタンを選択してください。
1073f584	0 から 255 までの整数を入力してください。
1073f5b6	正の整数を入力してください。
1073f5d4	日付/時刻を入力してください。
1073f5f4	通貨型を入力してください。
1073f610	 GUID入力してください。
1073f62e	時刻を入力してください。
1073f648	日付を入力してください。
1073f668	予期しないファイル形式です。
1073f686	%1\nこのファイルが見つかりません。\nパスとファイル名が正しいかどうか確認してださい。
1073f6de	出力先のディスク ドライブの空き容量が不足しています。
1073f716	%1 は使用中のため、読み取れません。
1073f73e	%1 は使用中または読み取り専用のため、書き込めません。
1073f778	%1 の読み取り中に予期しないエラーが発生しました。
1073f7ae	%1 の書き込み中に予期しないエラーが発生しました。
1073f7f8	%1: %2\nContinueスクリプトを実行中ですか?
1073f832	ディスパッチの例外 : %1
1073f884	書き込み専用プロパティからは読み取れません。
1073f8b2	読み取り専用プロパティには書き込めません。
1073f8e4	メール システム サポートを読み込めません。
1073f912	メール システム DLL が無効です。
1073f93a	メールの送信に失敗しました。
1073f974	エラーはありませんでした。
1073f990	%1 へのアクセス中に不明なエラーが発生しました。
1073f9c4	%1 が見つかりませんでした。
1073f9e4	%1 には無効なパスが含まれています。
1073fa0c	開いているファイルが多すぎるため、%1 を開けませんでした。
1073fa4a	%1 へのアクセスは拒否されました。
1073fa70	%1 へ無効なファイル ハンドルが関連付けられていました。
1073faac	現在のディレクトリ %1 は削除できませんでした。
1073fae0	%1 を作成できませんでした。そのディレクトリはいっぱいです。
1073fb20	%1 のシークに失敗しました。
1073fb40	%1 へのアクセス中にハードウェア I/O エラーが報告されました。
1073fb86	%1 へのアクセス中に共有違反が発生しました。
1073fbb6	%1 へのアクセス中にロック違反が発生しました。
1073fbe8	%1 へのアクセス中にディスクがいっぱいになりました。
1073fc20	%1 の末尾以降にアクセスしようとしました。
1073fc50	エラーはありませんでした。
1073fc6c	%1 へのアクセス中に不明なエラーが発生しました。
1073fca0	%1 の読み取り中に書き込もうとしました。
1073fccc	%1 の末尾以降にアクセスしようとしました。
1073fcfa	%1 へ書き込み中に読み取ろうとしました。
1073fd26	%1 の形式が正しくありません。
1073fd48	%1 は予期しないオブジェクトを含んでいます。
1073fd78	%1 は不正なスキーマを含んでいます。
1073fdb0	ピクセル
1073ffa2	StringFileInfo
1073ffc6	040904b0
1073ffde	Comments
1073fff6	CompanyName
10740010	CANON INC.
1074002e	FileDescription
10740050	ScanGear User Interface
10740086	FileVersion
107400a0	14.0.7.47
107400ba	InternalName
107400d4	SGUI
107400e6	LegalCopyright
10740104	Copyright CANON INC. 2008 All Rights Reserved
10740166	LegalTrademarks
1074018e	OriginalFilename
107401b0	SGUI.DLL
107401ca	PrivateBuild
107401ea	ProductName
10740204	ScanGear
1074021e	ProductVersion
1074023c	14.0.7.47
10740256	SpecialBuild
10740276	VarFileInfo
10740296	Translation
107402b4	<assembly xmlns="urn:schemas-microsoft-com:asm.v1" manifestVersion="1.0"><dependency><dependentAssembly><assemblyIdentity type="win32" name="Microsoft.Windows.Common-Controls" version="6.0.0.0" processorArchitecture="X86" publicKeyToken="6595b64144ccf1df" language="*"></assemblyIdentity></dependentAssembly></dependency></assembly>PADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDING
ffdfff50	00000000-0000-0000-0000-000000000000
